BBRefName,BBRefLink,BBRefID,BBRefBirthDate,NBAName,NBALink,NBAID,NBABirthDate,ESPNName,ESPNLink,ESPNID,ESPNBirthDate,SpotracName,SpotracLink,SpotracID
Ivan McFarlin,https://www.basketball-reference.com/players/m/mcfariv01.html,mcfariv01,4/26/1982,Ivan McFarlin,https://stats.nba.com/player/200829/,200829,4/26/1982,NA,NA,NA,NA,NA,NA,NA
Ivano Newbill,https://www.basketball-reference.com/players/n/newbiiv01.html,newbiiv01,12/12/1970,Ivano Newbill,https://stats.nba.com/player/1096/,1096,12/12/1970,NA,NA,NA,NA,NA,NA,NA
J.R. Bremer,https://www.basketball-reference.com/players/b/bremejr01.html,bremejr01,9/19/1980,J.R. Bremer,https://stats.nba.com/player/2452/,2452,9/19/1980,NA,NA,NA,NA,NA,NA,NA
J.R. Giddens,https://www.basketball-reference.com/players/g/giddejr01.html,giddejr01,2/13/1985,J.R. Giddens,https://stats.nba.com/player/201592/,201592,2/13/1985,NA,NA,NA,NA,NA,NA,NA
J.R. Henderson,https://www.basketball-reference.com/players/h/hendejr01.html,hendejr01,10/30/1976,J.R. Henderson,https://stats.nba.com/player/1764/,1764,10/30/1976,NA,NA,NA,NA,NA,NA,NA
J.R. Reid,https://www.basketball-reference.com/players/r/reidjr01.html,reidjr01,3/31/1968,J.R. Reid,https://stats.nba.com/player/462/,462,3/31/1968,NA,NA,NA,NA,NA,NA,NA
Jabari Smith,https://www.basketball-reference.com/players/s/smithja01.html,smithja01,2/12/1977,Jabari Smith,https://stats.nba.com/player/2074/,2074,2/12/1977,NA,NA,NA,NA,NA,NA,NA
Jack Burmaster,https://www.basketball-reference.com/players/b/burmaja01.html,burmaja01,12/23/1926,Jack Burmaster,https://stats.nba.com/player/76306/,76306,12/23/1926,NA,NA,NA,NA,NA,NA,NA
Jack Coleman,https://www.basketball-reference.com/players/c/colemja01.html,colemja01,5/23/1924,Jack Coleman,https://stats.nba.com/player/76414/,76414,5/23/1924,NA,NA,NA,NA,NA,NA,NA
Jack Foley,https://www.basketball-reference.com/players/f/foleyja01.html,foleyja01,4/19/1939,Jack Foley,https://stats.nba.com/player/76729/,76729,4/19/1939,NA,NA,NA,NA,NA,NA,NA
Jack George,https://www.basketball-reference.com/players/g/georgja01.html,georgja01,11/13/1928,Jack George,https://stats.nba.com/player/76800/,76800,11/13/1928,NA,NA,NA,NA,NA,NA,NA
Jack Givens,https://www.basketball-reference.com/players/g/givenja01.html,givenja01,9/21/1956,Jack Givens,https://stats.nba.com/player/76819/,76819,9/21/1956,NA,NA,NA,NA,NA,NA,NA
Jack Haley,https://www.basketball-reference.com/players/h/haleyja01.html,haleyja01,1/27/1964,Jack Haley,https://stats.nba.com/player/917/,917,1/27/1964,NA,NA,NA,NA,NA,NA,NA
Jack Kerris,https://www.basketball-reference.com/players/k/kerrija01.html,kerrija01,1/30/1925,Jack Kerris,https://stats.nba.com/player/77249/,77249,1/30/1925,NA,NA,NA,NA,NA,NA,NA
Jack Kiley,https://www.basketball-reference.com/players/k/kileyja01.html,kileyja01,1/5/1929,Jack Kiley,https://stats.nba.com/player/77256/,77256,1/5/1929,NA,NA,NA,NA,NA,NA,NA
Jack Marin,https://www.basketball-reference.com/players/m/marinja01.html,marinja01,10/12/1944,Jack Marin,https://stats.nba.com/player/77463/,77463,10/12/1944,NA,NA,NA,NA,NA,NA,NA
Jack McCloskey,https://www.basketball-reference.com/players/m/mccloja01.html,mccloja01,9/19/1925,Jack McCloskey,https://stats.nba.com/player/77512/,77512,9/19/1925,NA,NA,NA,NA,NA,NA,NA
Jack McMahon,https://www.basketball-reference.com/players/m/mcmahja01.html,mcmahja01,12/3/1928,Jack McMahon,https://stats.nba.com/player/77551/,77551,12/3/1928,NA,NA,NA,NA,NA,NA,NA
Jack Nichols,https://www.basketball-reference.com/players/n/nichoja01.html,nichoja01,4/9/1926,Jack Nichols,https://stats.nba.com/player/77713/,77713,4/9/1926,NA,NA,NA,NA,NA,NA,NA
Jack Parkinson,https://www.basketball-reference.com/players/p/parkija01.html,parkija01,3/4/1924,Jack Parkinson,https://stats.nba.com/player/77801/,77801,3/4/1924,NA,NA,NA,NA,NA,NA,NA
Jack Parr,https://www.basketball-reference.com/players/p/parrja01.html,parrja01,3/13/1936,Jack Parr,https://stats.nba.com/player/77802/,77802,3/13/1936,NA,NA,NA,NA,NA,NA,NA
Jack Phelan,https://www.basketball-reference.com/players/p/phelaja01.html,phelaja01,11/6/1925,Jack Phelan,https://stats.nba.com/player/77850/,77850,11/6/1925,NA,NA,NA,NA,NA,NA,NA
Jack Sikma,https://www.basketball-reference.com/players/s/sikmaja01.html,sikmaja01,11/14/1955,Jack Sikma,https://stats.nba.com/player/78149/,78149,11/14/1955,NA,NA,NA,NA,NA,NA,NA
Jack Smiley,https://www.basketball-reference.com/players/s/smileja01.html,smileja01,12/22/1922,Jack Smiley,https://stats.nba.com/player/78177/,78177,12/22/1922,NA,NA,NA,NA,NA,NA,NA
Jack Stephens,https://www.basketball-reference.com/players/s/stephja01.html,stephja01,5/18/1933,Jack Stephens,https://stats.nba.com/player/78249/,78249,5/18/1933,NA,NA,NA,NA,NA,NA,NA
Jack Toomay,https://www.basketball-reference.com/players/t/toomaja01.html,toomaja01,8/9/1922,Jack Toomay,https://stats.nba.com/player/78355/,78355,8/9/1922,NA,NA,NA,NA,NA,NA,NA
Jack Turner,https://www.basketball-reference.com/players/t/turneja01.html,turneja01,6/29/1930,Jack Turner,https://stats.nba.com/player/78380/,78380,6/29/1930,NA,NA,NA,NA,NA,NA,NA
Jack Turner,https://www.basketball-reference.com/players/t/turneja02.html,turneja02,6/5/1939,Jack Turner,https://stats.nba.com/player/78382/,78382,6/5/1939,NA,NA,NA,NA,NA,NA,NA
Jack Twyman,https://www.basketball-reference.com/players/t/twymaja01.html,twymaja01,5/11/1934,Jack Twyman,https://stats.nba.com/player/78388/,78388,5/11/1934,NA,NA,NA,NA,NA,NA,NA
Jackie Butler,https://www.basketball-reference.com/players/b/butleja01.html,butleja01,3/10/1985,Jackie Butler,https://stats.nba.com/player/2866/,2866,3/10/1985,NA,NA,NA,NA,NA,NA,NA
Jackie Dinkins,https://www.basketball-reference.com/players/d/dinkija01.html,dinkija01,1/22/1950,Jackie Dinkins,https://stats.nba.com/player/76575/,76575,1/22/1950,NA,NA,NA,NA,NA,NA,NA
Jackie Moore,https://www.basketball-reference.com/players/m/mooreja01.html,mooreja01,9/24/1932,Jackie Moore,https://stats.nba.com/player/77634/,77634,9/24/1932,NA,NA,NA,NA,NA,NA,NA
Jackie Moreland,https://www.basketball-reference.com/players/m/morelja01.html,morelja01,3/11/1938,Jackie Moreland,https://stats.nba.com/player/77639/,77639,3/11/1938,NA,NA,NA,NA,NA,NA,NA
Jackie Ridgle,https://www.basketball-reference.com/players/r/ridglja01.html,ridglja01,2/13/1948,Jackie Ridgle,https://stats.nba.com/player/77957/,77957,2/13/1948,NA,NA,NA,NA,NA,NA,NA
Jackie Robinson,https://www.basketball-reference.com/players/r/robinja01.html,robinja01,5/20/1955,Jackie Robinson,https://stats.nba.com/player/77989/,77989,5/20/1955,NA,NA,NA,NA,NA,NA,NA
Jackson Vroman,https://www.basketball-reference.com/players/v/vromaja01.html,vromaja01,6/6/1981,Jackson Vroman,https://stats.nba.com/player/2761/,2761,6/6/1981,NA,NA,NA,NA,NA,NA,NA
Jacky Dorsey,https://www.basketball-reference.com/players/d/dorseja01.html,dorseja01,12/18/1954,Jacky Dorsey,https://stats.nba.com/player/76587/,76587,12/18/1954,NA,NA,NA,NA,NA,NA,NA
Jacque Vaughn,https://www.basketball-reference.com/players/v/vaughja01.html,vaughja01,2/11/1975,Jacque Vaughn,https://stats.nba.com/player/1521/,1521,2/11/1975,NA,NA,NA,NA,NA,NA,NA
Jahidi White,https://www.basketball-reference.com/players/w/whiteja01.html,whiteja01,2/19/1976,Jahidi White,https://stats.nba.com/player/1751/,1751,2/19/1976,NA,NA,NA,NA,NA,NA,NA
Jake Bornheimer,https://www.basketball-reference.com/players/b/bornhja01.html,bornhja01,6/29/1927,Jake Bornheimer,https://stats.nba.com/player/76207/,76207,6/29/1927,NA,NA,NA,NA,NA,NA,NA
Jake Carter,https://www.basketball-reference.com/players/c/carteja01.html,carteja01,7/25/1924,Jake Carter,https://stats.nba.com/player/76359/,76359,7/25/1924,NA,NA,NA,NA,NA,NA,NA
Jake Fendley,https://www.basketball-reference.com/players/f/fendlja01.html,fendlja01,6/12/1929,Jake Fendley,https://stats.nba.com/player/76705/,76705,6/12/1929,NA,NA,NA,NA,NA,NA,NA
Jake Ford,https://www.basketball-reference.com/players/f/fordja01.html,fordja01,4/29/1946,Jake Ford,https://stats.nba.com/player/76735/,76735,4/29/1946,NA,NA,NA,NA,NA,NA,NA
Jake Jones,https://www.basketball-reference.com/players/j/jonesja01.html,jonesja01,5/9/1949,Jake Jones,https://stats.nba.com/player/77185/,77185,5/9/1949,NA,NA,NA,NA,NA,NA,NA
Jake Tsakalidis,https://www.basketball-reference.com/players/t/tsakaja01.html,tsakaja01,6/10/1979,Jake Tsakalidis,https://stats.nba.com/player/2054/,2054,6/10/1979,NA,NA,NA,NA,NA,NA,NA
Jake Voskuhl,https://www.basketball-reference.com/players/v/voskuja01.html,voskuja01,11/1/1977,Jake Voskuhl,https://stats.nba.com/player/2063/,2063,11/1/1977,NA,NA,NA,NA,NA,NA,NA
Jamaal Wilkes,https://www.basketball-reference.com/players/w/wilkeja01.html,wilkeja01,5/2/1953,Jamaal Wilkes,https://stats.nba.com/player/78532/,78532,5/2/1953,NA,NA,NA,NA,NA,NA,NA
Jamal Robinson,https://www.basketball-reference.com/players/r/robinja03.html,robinja03,12/27/1973,Jamal Robinson,https://stats.nba.com/player/1554/,1554,12/27/1973,NA,NA,NA,NA,NA,NA,NA
Jamal Sampson,https://www.basketball-reference.com/players/s/sampsja01.html,sampsja01,5/15/1983,Jamal Sampson,https://stats.nba.com/player/2441/,2441,5/15/1983,NA,NA,NA,NA,NA,NA,NA
James Augustine,https://www.basketball-reference.com/players/a/augusja01.html,augusja01,2/27/1984,James Augustine,https://stats.nba.com/player/200788/,200788,2/27/1984,NA,NA,NA,NA,NA,NA,NA
James Bailey,https://www.basketball-reference.com/players/b/baileja01.html,baileja01,5/21/1957,James Bailey,https://stats.nba.com/player/76085/,76085,5/21/1957,NA,NA,NA,NA,NA,NA,NA
James Blackwell,https://www.basketball-reference.com/players/b/blackja01.html,blackja01,2/25/1968,James Blackwell,https://stats.nba.com/player/1806/,1806,2/25/1968,NA,NA,NA,NA,NA,NA,NA
James Collins,https://www.basketball-reference.com/players/c/collija01.html,collija01,11/5/1973,James Collins,https://stats.nba.com/player/1530/,1530,11/5/1973,NA,NA,NA,NA,NA,NA,NA
James Cotton,https://www.basketball-reference.com/players/c/cottoja02.html,cottoja02,12/14/1975,James Cotton,https://stats.nba.com/player/1526/,1526,12/14/1975,NA,NA,NA,NA,NA,NA,NA
James Donaldson,https://www.basketball-reference.com/players/d/donalja01.html,donalja01,8/16/1957,James Donaldson,https://stats.nba.com/player/76583/,76583,8/16/1957,NA,NA,NA,NA,NA,NA,NA
James Edwards,https://www.basketball-reference.com/players/e/edwarja01.html,edwarja01,11/22/1955,James Edwards,https://stats.nba.com/player/229/,229,11/22/1955,NA,NA,NA,NA,NA,NA,NA
James Hardy,https://www.basketball-reference.com/players/h/hardyja01.html,hardyja01,12/1/1956,James Hardy,https://stats.nba.com/player/76948/,76948,12/1/1956,NA,NA,NA,NA,NA,NA,NA
James Lang,https://www.basketball-reference.com/players/l/langja01.html,langja01,10/17/1983,James Lang,https://stats.nba.com/player/2591/,2591,10/17/1983,NA,NA,NA,NA,NA,NA,NA
James Posey,https://www.basketball-reference.com/players/p/poseyja01.html,poseyja01,1/13/1977,James Posey,https://stats.nba.com/player/1899/,1899,1/13/1977,NA,NA,NA,NA,NA,NA,NA
James Robinson,https://www.basketball-reference.com/players/r/robinja02.html,robinja02,8/31/1970,James Robinson,https://stats.nba.com/player/381/,381,8/31/1970,NA,NA,NA,NA,NA,NA,NA
James Silas,https://www.basketball-reference.com/players/s/silasja01.html,silasja01,2/11/1949,James Silas,https://stats.nba.com/player/78150/,78150,2/11/1949,NA,NA,NA,NA,NA,NA,NA
James Thomas,https://www.basketball-reference.com/players/t/thomaja02.html,thomaja02,11/22/1980,James Thomas,https://stats.nba.com/player/2839/,2839,11/22/1980,NA,NA,NA,NA,NA,NA,NA
James Worthy,https://www.basketball-reference.com/players/w/worthja01.html,worthja01,2/27/1961,James Worthy,https://stats.nba.com/player/1460/,1460,2/27/1961,NA,NA,NA,NA,NA,NA,NA
JamesOn Curry,https://www.basketball-reference.com/players/c/curryja01.html,curryja01,1/7/1986,JamesOn Curry,https://stats.nba.com/player/201191/,201191,1/7/1986,NA,NA,NA,NA,NA,NA,NA
Jamie Feick,https://www.basketball-reference.com/players/f/feickja01.html,feickja01,7/3/1974,Jamie Feick,https://stats.nba.com/player/994/,994,7/3/1974,NA,NA,NA,NA,NA,NA,NA
Jamie Waller,https://www.basketball-reference.com/players/w/walleja01.html,walleja01,11/20/1964,Jamie Waller,https://stats.nba.com/player/78445/,78445,11/20/1964,NA,NA,NA,NA,NA,NA,NA
Jamie Watson,https://www.basketball-reference.com/players/w/watsoja01.html,watsoja01,2/23/1972,Jamie Watson,https://stats.nba.com/player/320/,320,2/23/1972,NA,NA,NA,NA,NA,NA,NA
Jamison Brewer,https://www.basketball-reference.com/players/b/breweja01.html,breweja01,11/19/1980,Jamison Brewer,https://stats.nba.com/player/2249/,2249,11/19/1980,NA,NA,NA,NA,NA,NA,NA
Jared Reiner,https://www.basketball-reference.com/players/r/reineja01.html,reineja01,4/8/1982,Jared Reiner,https://stats.nba.com/player/2876/,2876,4/8/1982,NA,NA,NA,NA,NA,NA,NA
Jaren Jackson,https://www.basketball-reference.com/players/j/jacksja01.html,jacksja01,10/27/1967,Jaren Jackson,https://stats.nba.com/player/1114/,1114,10/27/1967,NA,NA,NA,NA,NA,NA,NA
Jarron Collins,https://www.basketball-reference.com/players/c/collija03.html,collija03,12/2/1978,Jarron Collins,https://stats.nba.com/player/2260/,2260,12/2/1978,NA,NA,NA,NA,NA,NA,NA
Jarvis Hayes,https://www.basketball-reference.com/players/h/hayesja01.html,hayesja01,8/9/1981,Jarvis Hayes,https://stats.nba.com/player/2553/,2553,8/9/1981,NA,NA,NA,NA,NA,NA,NA
Jason Caffey,https://www.basketball-reference.com/players/c/caffeja01.html,caffeja01,6/12/1973,Jason Caffey,https://stats.nba.com/player/679/,679,6/12/1973,NA,NA,NA,NA,NA,NA,NA
Jason Collier,https://www.basketball-reference.com/players/c/collija02.html,collija02,9/8/1977,Jason Collier,https://stats.nba.com/player/2044/,2044,9/8/1977,NA,NA,NA,NA,NA,NA,NA
Jason Hart,https://www.basketball-reference.com/players/h/hartja01.html,hartja01,4/29/1978,Jason Hart,https://stats.nba.com/player/2078/,2078,4/29/1978,NA,NA,NA,NA,NA,NA,NA
Jason Lawson,https://www.basketball-reference.com/players/l/lawsoja01.html,lawsoja01,9/2/1974,Jason Lawson,https://stats.nba.com/player/1535/,1535,9/2/1974,NA,NA,NA,NA,NA,NA,NA
Jason Miskiri,https://www.basketball-reference.com/players/m/miskija01.html,miskija01,8/19/1975,Jason Miskiri,https://stats.nba.com/player/1954/,1954,8/19/1975,NA,NA,NA,NA,NA,NA,NA
Jason Sasser,https://www.basketball-reference.com/players/s/sasseja01.html,sasseja01,1/13/1974,Jason Sasser,https://stats.nba.com/player/987/,987,1/13/1974,NA,NA,NA,NA,NA,NA,NA
Javaris Crittenton,https://www.basketball-reference.com/players/c/crittja01.html,crittja01,12/31/1987,Javaris Crittenton,https://stats.nba.com/player/201159/,201159,12/31/1987,NA,NA,NA,NA,NA,NA,NA
Jawad Williams,https://www.basketball-reference.com/players/w/willija04.html,willija04,2/19/1983,Jawad Williams,https://stats.nba.com/player/101214/,101214,2/19/1983,NA,NA,NA,NA,NA,NA,NA
Jawann Oldham,https://www.basketball-reference.com/players/o/oldhaja01.html,oldhaja01,7/4/1957,Jawann Oldham,https://stats.nba.com/player/77757/,77757,7/4/1957,NA,NA,NA,NA,NA,NA,NA
Jay Arnette,https://www.basketball-reference.com/players/a/arnetja01.html,arnetja01,12/19/1938,Jay Arnette,https://stats.nba.com/player/76063/,76063,12/19/1938,NA,NA,NA,NA,NA,NA,NA
Jay Carty,https://www.basketball-reference.com/players/c/cartyja01.html,cartyja01,7/4/1941,Jay Carty,https://stats.nba.com/player/76363/,76363,7/4/1941,NA,NA,NA,NA,NA,NA,NA
Jay Edwards,https://www.basketball-reference.com/players/e/edwarja02.html,edwarja02,1/3/1969,Jay Edwards,https://stats.nba.com/player/76643/,76643,1/3/1969,NA,NA,NA,NA,NA,NA,NA
Jay Guidinger,https://www.basketball-reference.com/players/g/guidija01.html,guidija01,8/18/1969,Jay Guidinger,https://stats.nba.com/player/76904/,76904,8/18/1969,NA,NA,NA,NA,NA,NA,NA
Jay Humphries,https://www.basketball-reference.com/players/h/humphja01.html,humphja01,10/17/1962,Jay Humphries,https://stats.nba.com/player/77081/,77081,10/17/1962,NA,NA,NA,NA,NA,NA,NA
Jay Miller,https://www.basketball-reference.com/players/m/milleja01.html,milleja01,7/19/1943,Jay Miller,https://stats.nba.com/player/77601/,77601,7/19/1943,NA,NA,NA,NA,NA,NA,NA
Jay Murphy,https://www.basketball-reference.com/players/m/murphja01.html,murphja01,6/26/1962,Jay Murphy,https://stats.nba.com/player/77670/,77670,6/26/1962,NA,NA,NA,NA,NA,NA,NA
Jay Taylor,https://www.basketball-reference.com/players/t/tayloja01.html,tayloja01,10/3/1967,Jay Taylor,https://stats.nba.com/player/78297/,78297,10/3/1967,NA,NA,NA,NA,NA,NA,NA
Jay Vincent,https://www.basketball-reference.com/players/v/vinceja01.html,vinceja01,6/10/1959,Jay Vincent,https://stats.nba.com/player/78418/,78418,6/10/1959,NA,NA,NA,NA,NA,NA,NA
Jay Williams,https://www.basketball-reference.com/players/w/willija03.html,willija03,9/10/1981,Jay Williams,https://stats.nba.com/player/2398/,2398,9/10/1981,NA,NA,NA,NA,NA,NA,NA
Jayson Williams,https://www.basketball-reference.com/players/w/willija01.html,willija01,2/22/1968,Jayson Williams,https://stats.nba.com/player/420/,420,2/22/1968,NA,NA,NA,NA,NA,NA,NA
Jeff Cook,https://www.basketball-reference.com/players/c/cookje01.html,cookje01,10/21/1956,Jeff Cook,https://stats.nba.com/player/76436/,76436,10/21/1956,NA,NA,NA,NA,NA,NA,NA
Jeff Cross,https://www.basketball-reference.com/players/c/crossje01.html,crossje01,9/1/1961,Jeff Cross,https://stats.nba.com/player/76476/,76476,9/1/1961,NA,NA,NA,NA,NA,NA,NA
Jeff Grayer,https://www.basketball-reference.com/players/g/grayeje01.html,grayeje01,12/17/1965,Jeff Grayer,https://stats.nba.com/player/81/,81,12/17/1965,NA,NA,NA,NA,NA,NA,NA
Jeff Halliburton,https://www.basketball-reference.com/players/h/hallije01.html,hallije01,7/3/1949,Jeff Halliburton,https://stats.nba.com/player/76923/,76923,7/3/1949,NA,NA,NA,NA,NA,NA,NA
Jeff Hornacek,https://www.basketball-reference.com/players/h/hornaje01.html,hornaje01,5/3/1963,Jeff Hornacek,https://stats.nba.com/player/204/,204,5/3/1963,NA,NA,NA,NA,NA,NA,NA
Jeff Judkins,https://www.basketball-reference.com/players/j/judkije01.html,judkije01,3/23/1956,Jeff Judkins,https://stats.nba.com/player/77215/,77215,3/23/1956,NA,NA,NA,NA,NA,NA,NA
Jeff Lamp,https://www.basketball-reference.com/players/l/lampje01.html,lampje01,3/9/1959,Jeff Lamp,https://stats.nba.com/player/77332/,77332,3/9/1959,NA,NA,NA,NA,NA,NA,NA
Jeff Lebo,https://www.basketball-reference.com/players/l/leboje01.html,leboje01,10/5/1966,Jeff Lebo,https://stats.nba.com/player/77354/,77354,10/5/1966,NA,NA,NA,NA,NA,NA,NA
Jeff Malone,https://www.basketball-reference.com/players/m/malonje01.html,malonje01,6/28/1961,Jeff Malone,https://stats.nba.com/player/117/,117,6/28/1961,NA,NA,NA,NA,NA,NA,NA
Jeff Martin,https://www.basketball-reference.com/players/m/martije01.html,martije01,1/14/1967,Jeff Martin,https://stats.nba.com/player/77474/,77474,1/14/1967,NA,NA,NA,NA,NA,NA,NA
Jeff McInnis,https://www.basketball-reference.com/players/m/mcinnje01.html,mcinnje01,10/22/1974,Jeff McInnis,https://stats.nba.com/player/976/,976,10/22/1974,NA,NA,NA,NA,NA,NA,NA
Jeff Mullins,https://www.basketball-reference.com/players/m/mullije01.html,mullije01,3/18/1942,Jeff Mullins,https://stats.nba.com/player/77662/,77662,3/18/1942,NA,NA,NA,NA,NA,NA,NA
Jeff Nordgaard,https://www.basketball-reference.com/players/n/nordgje01.html,nordgje01,2/23/1973,Jeff Nordgaard,https://stats.nba.com/player/999/,999,2/23/1973,NA,NA,NA,NA,NA,NA,NA
Jeff Ruland,https://www.basketball-reference.com/players/r/rulanje01.html,rulanje01,12/16/1958,Jeff Ruland,https://stats.nba.com/player/78041/,78041,12/16/1958,NA,NA,NA,NA,NA,NA,NA
Jeff Sanders,https://www.basketball-reference.com/players/s/sandeje01.html,sandeje01,1/14/1966,Jeff Sanders,https://stats.nba.com/player/1874/,1874,1/14/1966,NA,NA,NA,NA,NA,NA,NA
Jeff Slade,https://www.basketball-reference.com/players/s/sladeje01.html,sladeje01,3/1/1941,Jeff Slade,https://stats.nba.com/player/78170/,78170,3/1/1941,NA,NA,NA,NA,NA,NA,NA
Jeff Trepagnier,https://www.basketball-reference.com/players/t/trepaje01.html,trepaje01,7/11/1979,Jeff Trepagnier,https://stats.nba.com/player/2244/,2244,7/11/1979,NA,NA,NA,NA,NA,NA,NA
Jeff Turner,https://www.basketball-reference.com/players/t/turneje01.html,turneje01,4/9/1962,Jeff Turner,https://stats.nba.com/player/78381/,78381,4/9/1962,NA,NA,NA,NA,NA,NA,NA
Jeff Webb,https://www.basketball-reference.com/players/w/webbje01.html,webbje01,7/6/1948,Jeff Webb,https://stats.nba.com/player/78477/,78477,7/6/1948,NA,NA,NA,NA,NA,NA,NA
